snapshot_id,collect_date,mode,mode_cn,sub_mode,sub_mode_cn,phase_ver,phase_name,scope,rank,char_1_slug,char_2_slug,char_3_slug,bangboo_slug,char_1_name_cn,char_2_name_cn,char_3_name_cn,bangboo_name_cn,app_rate,avg_score,avg_score_m1,source_kind,source_file,source_url,raw_index,raw_json
2.8.2,2026-06-02,sd,式舆防卫,5-1,5 / 1,2.8.2,式舆防卫 2.8.2,5-1_combined.json,102,alice,yanagi,ukinami-yuzuha,miss-esme,爱丽丝·泰姆菲尔德,月城 柳,浮波柚叶,艾丝弥小姐,0.03,26531,0,hf_comps,2.8.2/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/sd/comps/5-1_combined.json,132,"{""char_one"":""alice"",""char_two"":""yanagi"",""char_three"":""ukinami-yuzuha"",""bangboo"":""miss-esme"",""app_rate"":0.03,""rank"":102,""avg_round"":26531,""avg_round_m1"":0}"
2.8.2,2026-06-02,sd,式舆防卫,5-1,5 / 1,2.8.2,式舆防卫 2.8.2,5-1_combined.json,102,soldier-11,trigger,astra-yao,mercury,「11号」,「扳机」,耀嘉音,「墨丘利」,0.03,26284,28678,hf_comps,2.8.2/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/sd/comps/5-1_combined.json,126,"{""char_one"":""soldier-11"",""char_two"":""trigger"",""char_three"":""astra-yao"",""bangboo"":""mercury"",""app_rate"":0.03,""rank"":102,""avg_round"":26284,""avg_round_m1"":28678}"
2.8.2,2026-06-02,sd,式舆防卫,5-1,5 / 1,2.8.2,式舆防卫 2.8.2,5-1_combined.json,102,alice,nangong-yu,astra-yao,miss-esme,爱丽丝·泰姆菲尔德,南宫羽,耀嘉音,艾丝弥小姐,0.03,26117,30475,hf_comps,2.8.2/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/sd/comps/5-1_combined.json,127,"{""char_one"":""alice"",""char_two"":""nangong-yu"",""char_three"":""astra-yao"",""bangboo"":""miss-esme"",""app_rate"":0.03,""rank"":102,""avg_round"":26117,""avg_round_m1"":30475}"
2.8.2,2026-06-02,sd,式舆防卫,5-1,5 / 1,2.8.2,式舆防卫 2.8.2,5-1_combined.json,102,miyabi,nangong-yu,sunna,biggest-fan,星见 雅,南宫羽,千夏,阿饭,0.03,25616,0,hf_comps,2.8.2/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/sd/comps/5-1_combined.json,120,"{""char_one"":""miyabi"",""char_two"":""nangong-yu"",""char_three"":""sunna"",""bangboo"":""biggest-fan"",""app_rate"":0.03,""rank"":102,""avg_round"":25616,""avg_round_m1"":0}"
2.8.2,2026-06-02,sd,式舆防卫,5-1,5 / 1,2.8.2,式舆防卫 2.8.2,5-1_combined.json,102,billy-starlight,qingyi,lucia,snap,星徽·比利,青衣,卢西娅,咔嚓仔,0.03,25320,0,hf_comps,2.8.2/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/sd/comps/5-1_combined.json,106,"{""char_one"":""billy-starlight"",""char_two"":""qingyi"",""char_three"":""lucia"",""bangboo"":""snap"",""app_rate"":0.03,""rank"":102,""avg_round"":25320,""avg_round_m1"":0}"
2.8.2,2026-06-02,sd,式舆防卫,5-1,5 / 1,2.8.2,式舆防卫 2.8.2,5-1_combined.json,102,miyabi,alice,astra-yao,snap,星见 雅,爱丽丝·泰姆菲尔德,耀嘉音,咔嚓仔,0.03,25245,30596,hf_comps,2.8.2/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/sd/comps/5-1_combined.json,109,"{""char_one"":""miyabi"",""char_two"":""alice"",""char_three"":""astra-yao"",""bangboo"":""snap"",""app_rate"":0.03,""rank"":102,""avg_round"":25245,""avg_round_m1"":30596}"
2.8.2,2026-06-02,sd,式舆防卫,5-1,5 / 1,2.8.2,式舆防卫 2.8.2,5-1_combined.json,102,evelyn,dialyn,zhao,birkblick,伊芙琳·舒瓦利耶,琉音,照,比克布利克,0.03,25073,29239,hf_comps,2.8.2/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/sd/comps/5-1_combined.json,116,"{""char_one"":""evelyn"",""char_two"":""dialyn"",""char_three"":""zhao"",""bangboo"":""birkblick"",""app_rate"":0.03,""rank"":102,""avg_round"":25073,""avg_round_m1"":29239}"
2.8.2,2026-06-02,sd,式舆防卫,5-1,5 / 1,2.8.2,式舆防卫 2.8.2,5-1_combined.json,102,burnice,vivian,ukinami-yuzuha,robin,柏妮思·怀特,薇薇安·班希,浮波柚叶,罗宾,0.03,24891,33708,hf_comps,2.8.2/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/sd/comps/5-1_combined.json,118,"{""char_one"":""burnice"",""char_two"":""vivian"",""char_three"":""ukinami-yuzuha"",""bangboo"":""robin"",""app_rate"":0.03,""rank"":102,""avg_round"":24891,""avg_round_m1"":33708}"
2.8.2,2026-06-02,sd,式舆防卫,5-1,5 / 1,2.8.2,式舆防卫 2.8.2,5-1_combined.json,102,soldier-11,ju-fufu,astra-yao,rocketboo,「11号」,橘福福,耀嘉音,飚速布,0.03,24592,27506,hf_comps,2.8.2/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/sd/comps/5-1_combined.json,112,"{""char_one"":""soldier-11"",""char_two"":""ju-fufu"",""char_three"":""astra-yao"",""bangboo"":""rocketboo"",""app_rate"":0.03,""rank"":102,""avg_round"":24592,""avg_round_m1"":27506}"
2.8.2,2026-06-02,sd,式舆防卫,5-1,5 / 1,2.8.2,式舆防卫 2.8.2,5-1_combined.json,102,yixuan,zhao,lucia,belion,仪玄,照,卢西娅,狮耶,0.03,22409,0,hf_comps,2.8.2/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/sd/comps/5-1_combined.json,130,"{""char_one"":""yixuan"",""char_two"":""zhao"",""char_three"":""lucia"",""bangboo"":""belion"",""app_rate"":0.03,""rank"":102,""avg_round"":22409,""avg_round_m1"":0}"
2.8.2,2026-06-02,sd,式舆防卫,5-1,5 / 1,2.8.2,式舆防卫 2.8.2,5-1_combined.json,102,yixuan,pulchra,pan-yinhu,belion,仪玄,波可娜·费雷尼,潘引壶,狮耶,0.03,19559,22429,hf_comps,2.8.2/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/sd/comps/5-1_combined.json,104,"{""char_one"":""yixuan"",""char_two"":""pulchra"",""char_three"":""pan-yinhu"",""bangboo"":""belion"",""app_rate"":0.03,""rank"":102,""avg_round"":19559,""avg_round_m1"":22429}"
2.8.2,2026-06-02,sd,式舆防卫,5-1,5 / 1,2.8.2,式舆防卫 2.8.2,5-1_combined.json,102,jane-doe,burnice,lucy,red-moccus,简·杜,柏妮思·怀特,露西亚娜·德·蒙特夫,赤红莫库斯,0.03,19102,0,hf_comps,2.8.2/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/sd/comps/5-1_combined.json,124,"{""char_one"":""jane-doe"",""char_two"":""burnice"",""char_three"":""lucy"",""bangboo"":""red-moccus"",""app_rate"":0.03,""rank"":102,""avg_round"":19102,""avg_round_m1"":0}"
2.8.2,2026-06-02,sd,式舆防卫,5-1,5 / 1,2.8.2,式舆防卫 2.8.2,5-1_combined.json,102,manato,koleda,lucia,miss-esme,狛野真斗,珂蕾妲·贝洛伯格,卢西娅,艾丝弥小姐,0.03,18778,0,hf_comps,2.8.2/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/sd/comps/5-1_combined.json,123,"{""char_one"":""manato"",""char_two"":""koleda"",""char_three"":""lucia"",""bangboo"":""miss-esme"",""app_rate"":0.03,""rank"":102,""avg_round"":18778,""avg_round_m1"":0}"
2.8.2,2026-06-02,sd,式舆防卫,5-1,5 / 1,2.8.2,式舆防卫 2.8.2,5-1_combined.json,102,miyabi,nicole-demara,astra-yao,resonaboo,星见 雅,妮可·德玛拉,耀嘉音,共鸣布,0.03,18416,25591,hf_comps,2.8.2/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/sd/comps/5-1_combined.json,113,"{""char_one"":""miyabi"",""char_two"":""nicole-demara"",""char_three"":""astra-yao"",""bangboo"":""resonaboo"",""app_rate"":0.03,""rank"":102,""avg_round"":18416,""avg_round_m1"":25591}"
2.8.2,2026-06-02,sd,式舆防卫,5-1,5 / 1,2.8.2,式舆防卫 2.8.2,5-1_combined.json,102,burnice,vivian,astra-yao,robin,柏妮思·怀特,薇薇安·班希,耀嘉音,罗宾,0.03,17202,31354,hf_comps,2.8.2/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/sd/comps/5-1_combined.json,125,"{""char_one"":""burnice"",""char_two"":""vivian"",""char_three"":""astra-yao"",""bangboo"":""robin"",""app_rate"":0.03,""rank"":102,""avg_round"":17202,""avg_round_m1"":31354}"
2.8.2,2026-06-02,sd,式舆防卫,5-1,5 / 1,2.8.2,式舆防卫 2.8.2,5-1_combined.json,102,miyabi,nangong-yu,astra-yao,resonaboo,星见 雅,南宫羽,耀嘉音,共鸣布,0.03,0,26781,hf_comps,2.8.2/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/sd/comps/5-1_combined.json,102,"{""char_one"":""miyabi"",""char_two"":""nangong-yu"",""char_three"":""astra-yao"",""bangboo"":""resonaboo"",""app_rate"":0.03,""rank"":102,""avg_round"":0,""avg_round_m1"":26781}"
2.8.2,2026-06-02,sd,式舆防卫,5-1,5 / 1,2.8.2,式舆防卫 2.8.2,5-1_combined.json,102,ye-shunguang,qingyi,zhao,sprout,叶瞬光,青衣,照,芽芽,0.03,0,25960,hf_comps,2.8.2/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/sd/comps/5-1_combined.json,103,"{""char_one"":""ye-shunguang"",""char_two"":""qingyi"",""char_three"":""zhao"",""bangboo"":""sprout"",""app_rate"":0.03,""rank"":102,""avg_round"":0,""avg_round_m1"":25960}"
2.8.2,2026-06-02,sd,式舆防卫,5-1,5 / 1,2.8.2,式舆防卫 2.8.2,5-1_combined.json,102,yixuan,qingyi,lucia,snap,仪玄,青衣,卢西娅,咔嚓仔,0.03,0,32521,hf_comps,2.8.2/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/sd/comps/5-1_combined.json,110,"{""char_one"":""yixuan"",""char_two"":""qingyi"",""char_three"":""lucia"",""bangboo"":""snap"",""app_rate"":0.03,""rank"":102,""avg_round"":0,""avg_round_m1"":32521}"
2.8.2,2026-06-02,sd,式舆防卫,5-1,5 / 1,2.8.2,式舆防卫 2.8.2,5-1_combined.json,102,miyabi,yanagi,ukinami-yuzuha,agent-gulliver,星见 雅,月城 柳,浮波柚叶,格列佛探员,0.03,0,30067,hf_comps,2.8.2/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/sd/comps/5-1_combined.json,119,"{""char_one"":""miyabi"",""char_two"":""yanagi"",""char_three"":""ukinami-yuzuha"",""bangboo"":""agent-gulliver"",""app_rate"":0.03,""rank"":102,""avg_round"":0,""avg_round_m1"":30067}"
2.8.2,2026-06-02,sd,式舆防卫,5-1,5 / 1,2.8.2,式舆防卫 2.8.2,5-1_combined.json,102,yixuan,lucia,caesar,belion,仪玄,卢西娅,凯撒·金,狮耶,0.03,0,33557,hf_comps,2.8.2/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/sd/comps/5-1_combined.json,129,"{""char_one"":""yixuan"",""char_two"":""lucia"",""char_three"":""caesar"",""bangboo"":""belion"",""app_rate"":0.03,""rank"":102,""avg_round"":0,""avg_round_m1"":33557}"
2.8.2,2026-06-02,sd,式舆防卫,5-1,5 / 1,2.8.2,式舆防卫 2.8.2,5-1_combined.json,102,miyabi,lighter,lucy,red-moccus,星见 雅,莱特,露西亚娜·德·蒙特夫,赤红莫库斯,0.03,0,23589,hf_comps,2.8.2/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/sd/comps/5-1_combined.json,131,"{""char_one"":""miyabi"",""char_two"":""lighter"",""char_three"":""lucy"",""bangboo"":""red-moccus"",""app_rate"":0.03,""rank"":102,""avg_round"":0,""avg_round_m1"":23589}"
2.8.2,2026-06-02,sd,式舆防卫,5-1,5 / 1,2.8.2,式舆防卫 2.8.2,5-1_combined.json,102,miyabi,ukinami-yuzuha,astra-yao,snap,星见 雅,浮波柚叶,耀嘉音,咔嚓仔,0.03,0,31364,hf_comps,2.8.2/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/sd/comps/5-1_combined.json,133,"{""char_one"":""miyabi"",""char_two"":""ukinami-yuzuha"",""char_three"":""astra-yao"",""bangboo"":""snap"",""app_rate"":0.03,""rank"":102,""avg_round"":0,""avg_round_m1"":31364}"
3.0.1,2026-06-21,sd,式舆防卫,5-1,5 / 1,2.8.3,式舆防卫 2.8.3,5-1_combined.json,108,cissia,seed,nicole-demara,mercury,希希芙,「席德」,妮可·德玛拉,「墨丘利」,0.02,31988,0,hf_comps,3.0.1/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/sd/comps/5-1_combined.json,114,"{""char_one"":""cissia"",""char_two"":""seed"",""char_three"":""nicole-demara"",""bangboo"":""mercury"",""app_rate"":0.02,""rank"":108,""avg_round"":31988,""avg_round_m1"":0}"
3.0.1,2026-06-21,sd,式舆防卫,5-1,5 / 1,2.8.3,式舆防卫 2.8.3,5-1_combined.json,108,ellen,lycaon,sunna,butler,艾莲·乔,冯·莱卡恩,千夏,巴特勒,0.02,30700,26750,hf_comps,3.0.1/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/sd/comps/5-1_combined.json,140,"{""char_one"":""ellen"",""char_two"":""lycaon"",""char_three"":""sunna"",""bangboo"":""butler"",""app_rate"":0.02,""rank"":108,""avg_round"":30700,""avg_round_m1"":26750}"
3.0.1,2026-06-21,sd,式舆防卫,5-1,5 / 1,2.8.3,式舆防卫 2.8.3,5-1_combined.json,108,miyabi,velina,nangong-yu,ultra-jake,星见 雅,维琳娜·艾嘉德,南宫羽,超极杰克,0.02,29978,0,hf_comps,3.0.1/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/sd/comps/5-1_combined.json,119,"{""char_one"":""miyabi"",""char_two"":""velina"",""char_three"":""nangong-yu"",""bangboo"":""ultra-jake"",""app_rate"":0.02,""rank"":108,""avg_round"":29978,""avg_round_m1"":0}"
3.0.1,2026-06-21,sd,式舆防卫,5-1,5 / 1,2.8.3,式舆防卫 2.8.3,5-1_combined.json,108,aria,promeia,ukinami-yuzuha,booressure,爱芮,普罗米娅,浮波柚叶,气压布,0.02,29125,0,hf_comps,3.0.1/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/sd/comps/5-1_combined.json,129,"{""char_one"":""aria"",""char_two"":""promeia"",""char_three"":""ukinami-yuzuha"",""bangboo"":""booressure"",""app_rate"":0.02,""rank"":108,""avg_round"":29125,""avg_round_m1"":0}"
3.0.1,2026-06-21,sd,式舆防卫,5-1,5 / 1,2.8.3,式舆防卫 2.8.3,5-1_combined.json,108,aria,promeia,nangong-yu,penguinboo,爱芮,普罗米娅,南宫羽,企鹅布,0.02,29119,0,hf_comps,3.0.1/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/sd/comps/5-1_combined.json,120,"{""char_one"":""aria"",""char_two"":""promeia"",""char_three"":""nangong-yu"",""bangboo"":""penguinboo"",""app_rate"":0.02,""rank"":108,""avg_round"":29119,""avg_round_m1"":0}"
3.0.1,2026-06-21,sd,式舆防卫,5-1,5 / 1,2.8.3,式舆防卫 2.8.3,5-1_combined.json,108,miyabi,ukinami-yuzuha,sunna,sharkboo,星见 雅,浮波柚叶,千夏,鲨牙布,0.02,28263,0,hf_comps,3.0.1/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/sd/comps/5-1_combined.json,125,"{""char_one"":""miyabi"",""char_two"":""ukinami-yuzuha"",""char_three"":""sunna"",""bangboo"":""sharkboo"",""app_rate"":0.02,""rank"":108,""avg_round"":28263,""avg_round_m1"":0}"
3.0.1,2026-06-21,sd,式舆防卫,5-1,5 / 1,2.8.3,式舆防卫 2.8.3,5-1_combined.json,108,velina,vivian,nangong-yu,ultra-jake,维琳娜·艾嘉德,薇薇安·班希,南宫羽,超极杰克,0.02,27914,0,hf_comps,3.0.1/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/sd/comps/5-1_combined.json,118,"{""char_one"":""velina"",""char_two"":""vivian"",""char_three"":""nangong-yu"",""bangboo"":""ultra-jake"",""app_rate"":0.02,""rank"":108,""avg_round"":27914,""avg_round_m1"":0}"
3.0.1,2026-06-21,sd,式舆防卫,5-1,5 / 1,2.8.3,式舆防卫 2.8.3,5-1_combined.json,108,aria,velina,sunna,ultra-jake,爱芮,维琳娜·艾嘉德,千夏,超极杰克,0.02,27511,0,hf_comps,3.0.1/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/sd/comps/5-1_combined.json,149,"{""char_one"":""aria"",""char_two"":""velina"",""char_three"":""sunna"",""bangboo"":""ultra-jake"",""app_rate"":0.02,""rank"":108,""avg_round"":27511,""avg_round_m1"":0}"
3.0.1,2026-06-21,sd,式舆防卫,5-1,5 / 1,2.8.3,式舆防卫 2.8.3,5-1_combined.json,108,aria,lycaon,zhao,biggest-fan,爱芮,冯·莱卡恩,照,阿饭,0.02,27041,0,hf_comps,3.0.1/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/sd/comps/5-1_combined.json,144,"{""char_one"":""aria"",""char_two"":""lycaon"",""char_three"":""zhao"",""bangboo"":""biggest-fan"",""app_rate"":0.02,""rank"":108,""avg_round"":27041,""avg_round_m1"":0}"
3.0.1,2026-06-21,sd,式舆防卫,5-1,5 / 1,2.8.3,式舆防卫 2.8.3,5-1_combined.json,108,yidhari,yixuan,lucia,miss-esme,伊德海莉·墨菲,仪玄,卢西娅,艾丝弥小姐,0.02,26934,0,hf_comps,3.0.1/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/sd/comps/5-1_combined.json,113,"{""char_one"":""yidhari"",""char_two"":""yixuan"",""char_three"":""lucia"",""bangboo"":""miss-esme"",""app_rate"":0.02,""rank"":108,""avg_round"":26934,""avg_round_m1"":0}"
3.0.1,2026-06-21,sd,式舆防卫,5-1,5 / 1,2.8.3,式舆防卫 2.8.3,5-1_combined.json,108,ye-shunguang,astra-yao,zhao,sprout,叶瞬光,耀嘉音,照,芽芽,0.02,26831,36396,hf_comps,3.0.1/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/sd/comps/5-1_combined.json,110,"{""char_one"":""ye-shunguang"",""char_two"":""astra-yao"",""char_three"":""zhao"",""bangboo"":""sprout"",""app_rate"":0.02,""rank"":108,""avg_round"":26831,""avg_round_m1"":36396}"
3.0.1,2026-06-21,sd,式舆防卫,5-1,5 / 1,2.8.3,式舆防卫 2.8.3,5-1_combined.json,108,yixuan,pulchra,lucia,resonaboo,仪玄,波可娜·费雷尼,卢西娅,共鸣布,0.02,26387,27686,hf_comps,3.0.1/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/sd/comps/5-1_combined.json,135,"{""char_one"":""yixuan"",""char_two"":""pulchra"",""char_three"":""lucia"",""bangboo"":""resonaboo"",""app_rate"":0.02,""rank"":108,""avg_round"":26387,""avg_round_m1"":27686}"
3.0.1,2026-06-21,sd,式舆防卫,5-1,5 / 1,2.8.3,式舆防卫 2.8.3,5-1_combined.json,108,cissia,trigger,astra-yao,snap,希希芙,「扳机」,耀嘉音,咔嚓仔,0.02,26174,0,hf_comps,3.0.1/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/sd/comps/5-1_combined.json,134,"{""char_one"":""cissia"",""char_two"":""trigger"",""char_three"":""astra-yao"",""bangboo"":""snap"",""app_rate"":0.02,""rank"":108,""avg_round"":26174,""avg_round_m1"":0}"
3.0.1,2026-06-21,sd,式舆防卫,5-1,5 / 1,2.8.3,式舆防卫 2.8.3,5-1_combined.json,108,miyabi,velina,yanagi,exploreboo,星见 雅,维琳娜·艾嘉德,月城 柳,寻宝布,0.02,25956,0,hf_comps,3.0.1/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/sd/comps/5-1_combined.json,111,"{""char_one"":""miyabi"",""char_two"":""velina"",""char_three"":""yanagi"",""bangboo"":""exploreboo"",""app_rate"":0.02,""rank"":108,""avg_round"":25956,""avg_round_m1"":0}"
3.0.1,2026-06-21,sd,式舆防卫,5-1,5 / 1,2.8.3,式舆防卫 2.8.3,5-1_combined.json,108,ellen,ju-fufu,astra-yao,butler,艾莲·乔,橘福福,耀嘉音,巴特勒,0.02,25565,0,hf_comps,3.0.1/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/sd/comps/5-1_combined.json,112,"{""char_one"":""ellen"",""char_two"":""ju-fufu"",""char_three"":""astra-yao"",""bangboo"":""butler"",""app_rate"":0.02,""rank"":108,""avg_round"":25565,""avg_round_m1"":0}"
3.0.1,2026-06-21,sd,式舆防卫,5-1,5 / 1,2.8.3,式舆防卫 2.8.3,5-1_combined.json,108,promeia,nangong-yu,zhao,overtimeboo,普罗米娅,南宫羽,照,加班布,0.02,25521,38010,hf_comps,3.0.1/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/sd/comps/5-1_combined.json,123,"{""char_one"":""promeia"",""char_two"":""nangong-yu"",""char_three"":""zhao"",""bangboo"":""overtimeboo"",""app_rate"":0.02,""rank"":108,""avg_round"":25521,""avg_round_m1"":38010}"
3.0.1,2026-06-21,sd,式舆防卫,5-1,5 / 1,2.8.3,式舆防卫 2.8.3,5-1_combined.json,108,promeia,velina,nicole-demara,booressure,普罗米娅,维琳娜·艾嘉德,妮可·德玛拉,气压布,0.02,25220,34112,hf_comps,3.0.1/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/sd/comps/5-1_combined.json,148,"{""char_one"":""promeia"",""char_two"":""velina"",""char_three"":""nicole-demara"",""bangboo"":""booressure"",""app_rate"":0.02,""rank"":108,""avg_round"":25220,""avg_round_m1"":34112}"
3.0.1,2026-06-21,sd,式舆防卫,5-1,5 / 1,2.8.3,式舆防卫 2.8.3,5-1_combined.json,108,miyabi,yanagi,nicole-demara,agent-gulliver,星见 雅,月城 柳,妮可·德玛拉,格列佛探员,0.02,0,29192,hf_comps,3.0.1/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/sd/comps/5-1_combined.json,124,"{""char_one"":""miyabi"",""char_two"":""yanagi"",""char_three"":""nicole-demara"",""bangboo"":""agent-gulliver"",""app_rate"":0.02,""rank"":108,""avg_round"":0,""avg_round_m1"":29192}"
3.0.1,2026-06-21,sd,式舆防卫,5-1,5 / 1,2.8.3,式舆防卫 2.8.3,5-1_combined.json,108,miyabi,burnice,soukaku,sharkboo,星见 雅,柏妮思·怀特,苍角,鲨牙布,0.02,0,26010,hf_comps,3.0.1/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/sd/comps/5-1_combined.json,126,"{""char_one"":""miyabi"",""char_two"":""burnice"",""char_three"":""soukaku"",""bangboo"":""sharkboo"",""app_rate"":0.02,""rank"":108,""avg_round"":0,""avg_round_m1"":26010}"
3.0.1,2026-06-21,sd,式舆防卫,5-1,5 / 1,2.8.3,式舆防卫 2.8.3,5-1_combined.json,108,miyabi,nicole-demara,zhao,agent-gulliver,星见 雅,妮可·德玛拉,照,格列佛探员,0.02,0,34536,hf_comps,3.0.1/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/sd/comps/5-1_combined.json,130,"{""char_one"":""miyabi"",""char_two"":""nicole-demara"",""char_three"":""zhao"",""bangboo"":""agent-gulliver"",""app_rate"":0.02,""rank"":108,""avg_round"":0,""avg_round_m1"":34536}"
3.0.1,2026-06-21,sd,式舆防卫,5-1,5 / 1,2.8.3,式舆防卫 2.8.3,5-1_combined.json,108,jane-doe,vivian,ukinami-yuzuha,robin,简·杜,薇薇安·班希,浮波柚叶,罗宾,0.02,0,30734,hf_comps,3.0.1/sd/comps/5-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/sd/comps/5-1_combined.json,137,"{""char_one"":""jane-doe"",""char_two"":""vivian"",""char_three"":""ukinami-yuzuha"",""bangboo"":""robin"",""app_rate"":0.02,""rank"":108,""avg_round"":0,""avg_round_m1"":30734}"
